,geometry,DP,DPMP,DV 2005 TOTAL,DV  2005 CUANTITATIVO,DV  2005 CUALITATIVO,TOTAL NBI 2005,TOTAL NBI 2018,MEDIA  ,ÍNDICE DE POBREZA MULTIDIMENSIONAL MUNICIPAL,INDICE DE DESARROLLO HUMANO,Cob. 1998/NBI,Cob. 1999/NBI,Cob. 2000/NBI,Cob.  2001/NBI,Cob. 2002/NBI,Cob. 2003/NBI,Cob. 2004/NBI,"% COBERTURA 2005 (Afiliados2005/Pob. SISBEN 1, 2 y 3 menos poblaciOn Sisben 1, 2 y 3 afiliada al REgimen Contributivo)","% COBERTURA 2006 (Afiliados2006/Pob. SISBEN 1, 2 y 3 mas poblacion indigena menos poblacion Sisben 1, 2 y 3 afiliada al Régimen Contributivo menos poblacion d0laza en el RS)",% COBERTURA 2007 (Afiliados2007/Pob. SISBEN 1 y  2  mas poblacion indigena menos poblacion Sisben 1 y 2 afiliada al Régimen Contributivo ),% COBERTURA 2008 (Afiliados2008/Pob. SISBEN 1 y  2  mas poblacion indigena menos poblacion Sisben 1 y 2 afiliada al Régimen Contributivo ),% COBERTURA 2009 (Afiliados2009/Pob. SISBEN 1 y  2  mas poblacion indigena menos poblacion Sisben 1y 2 afiliada al Régimen Contributivo ) Noviembre de 2009,% COBERTURA 2009  (Afiliados2009/Pob. SISBEN 1 y  2  mas poblacion indigena menos poblacion Sisben 1y 2 afiliada al Régimen Contributivo ) Abril 2010 de los Contrato a Diciembre de 2009,% COBERTURA 2010 (Afiliados2010/Pob. SISBEN 1 y  2  mas poblacion indigena menos poblacion Sisben 1y 2 afiliada al Régimen Contributivo ) Marzo 31 de 2010,% COBERTURA 2011 (Afiliados2011/Pob. SISBEN 1 y  2  mas poblacion indigena menos poblacion Sisben 1 y 2 afiliada al Régimen Contributivo ) Diciembre 31 de 2011,% COBERTURA 2012 (Afiliados 2012/Pob. SISBEN 1 y  2  mas poblacion indigena menos poblacion Sisben 1 y 2 afiliada al Régimen Contributivo ) Diciembre 31 de 2012,Unnamed: 0_x,mort_1998,mort_1999,mort_2000,mort_2001,mort_2002,mort_2003,mort_2004,mort_2005,mort_2006,mort_2007,mort_2008,mort_2009,mort_2010,mort_2011,mort_2012,mort_2013,mort_2014,mort_2015,mort_2016,mort_2017,mort_2018,TAE_1998,TAE_1999,TAE_2000,TAE_2001,TAE_2002,TAE_2003,TAE_2004,TAE_2005,TAE_2006,TAE_2007,TAE_2008,TAE_2009,TAE_2010,TAE_2011,TAE_2012,TAE_2013,TAE_2014,TAE_2015,TAE_2016,TAE_2017,TAE_2018,MPIO,Unnamed: 0_y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0,"POLYGON ((823566.0158732868 1197353.633220702, 823563.8606300019 1196656.659059222, 824643.9746127164 1195303.636455502, 825027.6902765407 1194030.21152309, 825534.5494468985 1193254.250514082, 826238.4150518758 1191714.313875505, 827386.5795872645 1190748.383389055, 828778.2890620942 1189593.699963785, 830059.48444869 1188749.0962119, 830887.5842910209 1188038.683035919, 831517.9053362434 1187848.729797874, 832856.3811548983 1187512.985885486, 833310.7427855445 1187511.674661366, 834195.8165606461 1187509.130712919, 835413.9786739924 1187627.347560097, 835991.3902742942 1188134.592640027, 836756.2725506824 1188641.310885932, 837908.205597884 1188947.815369386, 838095.1022969851 1188438.409481915, 838735.6612832177 1187983.019696567, 839177.2929217208 1187661.016638789, 839686.3510402853 1187593.191044539, 840140.6994894918 1187591.933341223, 840583.4070453733 1187657.123126976, 840326.7365932617 1186761.771909242, 840511.7544431911 1185865.203549994, 840509.2910704123 1184969.152169983, 840130.9999925691 1184074.133484644, 841277.7638669666 1182466.933139784, 841970.7146112922 1180739.357370152, 842544.5198670081 1180228.936980999, 843880.1165504493 1178743.007050238, 844200.5753939104 1178554.104622334, 845672.7627821055 1178229.392858322, 844896.5420288492 1177910.624401022, 843811.8775621528 1177858.221992119, 842927.0316328825 1178303.043356105, 842152.5461331776 1178637.02149389, 841134.5773784939 1178573.414085438, 841009.8546400154 1177744.057046161, 840755.283669219 1177623.054517068, 839791.3176514523 1177238.496120119, 838582.374320189 1176544.875910363, 837308.5835154899 1176238.639305808, 836987.0809186436 1176051.475235492, 836408.326020848 1175090.65237863, 835965.1755177252 1174903.776927105, 835699.0914521655 1174904.518383954, 835189.7297329642 1174905.941099387, 834559.6290928547 1175228.53705187, 833409.41228691 1175630.04972196, 832833.6655888199 1175753.379115116, 831616.6577621384 1175834.288228261, 830919.8462254031 1176157.068766226, 830223.2325656973 1176546.27332219, 829393.076644507 1176615.091887624, 828363.5676526047 1176684.451857079, 827855.3404449741 1177073.140063672, 827347.2822899621 1177517.171165566, 826516.9697534343 1177530.644935155, 826007.4144865723 1177465.790511812, 825495.7861091957 1176703.976467488, 825492.9298024904 1175741.510492252, 825169.4662078456 1174912.7212759, 824858.8841474206 1174725.579656712, 823773.8551590844 1174607.11277203, 822743.9258947023 1174554.862769051, 821790.8306214187 1174491.372440009, 821402.7876250668 1174116.412886458, 819878.1022833374 1175271.615237207, 819881.048477742 1176234.104484442, 819497.4214930611 1177573.971341586, 819756.2714430265 1178790.161453111, 819503.9306392926 1179687.02190391, 818868.5092523439 1181802.116741891, 817726.2255616301 1184682.180379556, 818180.3832601582 1184868.827223605, 818371.9568793125 1185897.153869834, 818184.6138004934 1186218.542298411, 818125.7594813902 1188453.575255612, 817742.115452173 1189727.073133883, 817428.3049204873 1191973.949977018, 817109.0034087115 1192483.893279278, 814761.0233631525 1195567.126876431, 814188.6445916664 1196664.301023957, 815849.2657253387 1196780.626784377, 817001.2623526425 1197086.700001018, 817821.1961194108 1197338.5131341, 819105.5649655749 1197323.346303803, 819935.6527102393 1197320.719438233, 820566.4498132642 1197318.731321975, 821463.208178828 1197304.891363893, 822480.7516064018 1197301.715082057, 823566.0158732868 1197353.633220702))",5.0,5001.0,605192.0,40721.64,44003.41,12.42408975,5.173498695,8.798794223,0.3239733,0.74926482,0.694794279,0.708884136,0.705075302,0.717938128,0.7374514,0.753723535,1.401881499,1.056168465,1.0,1.0,1.0,0.982189748,1.0,1.0,0.884122325,1.0,0,117,140,152,121,156,181,166,138,181,168,179,192,197,206,213,223,236,223,256,272,243,14.00468820288548,16.09783721142515,16.62377253574691,12.77592987986945,16.27197018856754,18.08438005136897,15.8703304184801,12.65292695311286,15.87394819660227,14.22409501126211,14.74313650813067,14.99197198506754,15.11367463080624,15.30454003114374,15.47266225948284,15.775364949666,15.97583467991987,14.5701982879086,16.40332780560461,16.93591825406404,14.17654072850973,Medellín,0,991843,1008226,1024009,1039108,1053805,1068062,1081808,1094475,1108756,1122807,1136778,1150885,1164975,1178109,1190417,1202762,1216048,1229987,1246042,1263834,1286471
1,"POLYGON ((843942.6087261054 1147248.866203385, 845348.94528626 1147300.588670048, 846688.7219426651 1147098.106888195, 847838.9560455866 1146453.680032823, 848666.9668187753 1145356.498308321, 849495.9808314107 1144657.572813818, 849749.1508994951 1143816.273652445, 851596.4413706991 1142716.68039394, 853324.8444996187 1142778.911903218, 854919.084897781 1142576.03507204, 856002.392809035 1141799.196128063, 857664.4136863344 1141662.646606239, 858749.0744860716 1141461.050584206, 860473.8533101175 1139919.576537566, 862575.0705902961 1138499.071888479, 864103.6265395666 1138362.959018075, 865254.4156858819 1137840.613211943, 865963.0562120745 1137639.976843866, 866146.045915471 1135084.463231536, 865124.4570590814 1134013.686559539, 863970.663745212 1133186.619920947, 862440.5727795453 1132681.129327801, 861729.3448149802 1131731.390731378, 861216.0159093486 1130073.334594303, 858476.6475283834 1128619.332463327, 856491.3372406645 1127993.289032459, 855150.3779377181 1127487.506650224, 852588.0036185861 1126298.771255301, 850158.3389568515 1125154.005984005, 849325.1037973575 1124204.687853895, 848434.0052351456 1122038.694473089, 847920.6000228319 1120513.364500965, 847664.2045762162 1120060.455119857, 846122.1592996961 1119367.188822412, 844468.0873961985 1118165.471852717, 842927.5768892462 1117793.071918477, 841907.3100071689 1117541.167119428, 841211.1831795891 1118449.940632276, 839926.0203175757 1118773.946114276, 838652.3949618116 1118976.260064264, 838012.266191313 1119940.277237219, 837126.8387031647 1120517.750707613, 836231.138457048 1121039.985596937, 835912.3078677086 1121992.191865115, 835780.8619505333 1122822.173983707, 835406.3012200542 1123464.785316053, 834697.8224837903 1123787.389975821, 834442.8502562621 1123920.823346964, 835279.6856287196 1126153.235439621, 835347.7918151947 1126661.934899545, 835419.0614045712 1128387.508585443, 835546.2959192854 1130500.119215174, 836385.369223782 1133617.491707595, 836966.1611862545 1135596.142038464, 837991.3359366152 1137828.095970017, 838248.9200188882 1138723.478595363, 839457.6734155877 1139417.268625214, 841762.9597107157 1139588.32922835, 842396.4173527181 1140416.399479342, 843110.8646464524 1142527.422528297, 843878.7273623266 1144052.064831331, 844323.9696585152 1145002.304946268, 844715.5826746824 1146472.565385809, 843942.6087261054 1147248.866203385))",5.0,5002.0,5064.0,98.0,2321.0,33.85111963,8.757755014,21.30443732,0.6649687,0.606036952,0.639590322,0.64187112,0.644971101,0.670918513,0.699096035,0.726213034,0.798867058,0.689789773,0.718396253,0.753006475,0.890546401,0.905819429,0.874971572,0.874971572,1.0,1.0,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,2,1,1,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9.841269841269842,14.68398268398268,0.0,0.0,9.579288025889968,0.0,8.551724137931036,0.0,0.0,18.04836615055376,7.322834645669292,9.263803680981596,28.78694274345869,7.106109324758843,0.0,Abejorral,1,12232,12118,12013,11927,11790,11674,11563,11412,11306,11206,11081,10967,10833,10667,10416,10223,10096,9980,9904,9865,9833
2,"POLYGON ((785250.8928734564 1227759.930489112, 784488.7046944336 1228205.570464193, 785311.9578211843 1226542.475509885, 785441.5623834218 1225579.287476516, 785881.6538315259 1225002.176532883, 785947.0911060144 1224681.011308991, 786331.2229475058 1224037.749122121, 786703.0038585705 1222819.100205976, 786257.4245738963 1221990.960917185, 784268.6811645203 1219896.266882634, 784268.7047693621 1217085.622080775, 784061.2795492081 1214983.985480152, 784253.3406885683 1213124.254177453, 784822.4170254269 1211583.986993511, 783803.158712875 1211344.465740963, 782840.8191648551 1211414.572480496, 782078.2270217037 1211605.645722618, 781370.0462102983 1211674.842146022, 780673.362330274 1211876.707229219, 779975.8968101296 1211879.449266591, 779526.2596966382 1212843.980335034, 779274.5418530545 1213674.872173365, 778127.7658896886 1214708.571758531, 777435.0228308082 1215674.055834178, 776419.5901456655 1216386.362522925, 775394.2348753883 1217353.230401917, 774058.7785502251 1218255.0119054, 772602.0974321424 1219234.800628429, 771321.8752124114 1220202.832119777, 770120.9376527215 1221546.869126902, 769040.3912426046 1222392.414140131, 768528.9302123759 1224441.839622688, 767774.6755412489 1226558.749283533, 767277.2946734508 1229305.347609819, 768046.134836457 1230641.145618881, 770403.8066723845 1230819.272788217, 771942.3435371028 1230934.541272636, 774103.3443307237 1231744.427224493, 775196.9453012015 1234096.950479379, 775403.860891285 1235955.184517748, 777628.8998155106 1236189.450059894, 779103.4293310726 1237013.360068441, 779227.04919563 1237521.88852066, 779229.4052048004 1238097.292917203, 779868.2167997909 1237452.835817282, 781014.1385778384 1236352.653767978, 781517.398202366 1234945.316224606, 781958.8979698216 1231811.921895823, 782206.80888765 1230272.826239303, 783339.9645572696 1228663.785317036, 785065.3955908245 1228457.780104349, 785250.8928734564 1227759.930489112))",5.0,5004.0,579.0,11.0,307.0,28.53828306,4.802259887,16.67027147,0.52529,0.636803843,1.287729988,1.266508969,1.223651882,1.23782855,1.228070175,1.217580881,1.207406507,1.296356716,0.995106036,1.0,1.0,1.0,0.961581921,0.961581921,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0852974186308,69.0625,0.0,82.22222222222223,0.0,Abriaquí,2,1276,1276,1317,1302,1322,1305,1330,1327,1289,1284,1287,1287,1279,1275,1258,1248,1222,1208,1217,1231,1243
3,"POLYGON ((880984.4192172405 1198952.523655707, 883031.6406428928 1198937.254566282, 883097.5389205171 1198549.991952047, 884369.4056584593 1198359.316439568, 885453.2361958668 1198279.700807139, 886858.7378231697 1198210.542056751, 888706.8467765811 1198262.226034041, 890367.0664903951 1198513.375510026, 891130.4651563915 1198633.583686667, 892027.3691424922 1198819.896052335, 892913.2906028226 1199006.242331429, 893622.0478553778 1199259.333036397, 893943.0346914477 1199362.632313134, 894826.4691922154 1198670.883037154, 895534.1625535724 1198348.813118768, 896871.7829564891 1197638.49696174, 897888.6308418855 1196928.843214159, 898585.5020035867 1196673.183196394, 899293.782523701 1196660.853701373, 898208.2894339189 1196286.743875428, 897697.9727942836 1195590.855526804, 895849.4681278786 1195339.827661895, 893225.9522767058 1194658.8807616, 892395.5641932043 1194406.06757287, 890423.8322993238 1193336.898038219, 889913.750465703 1192829.1353137, 888439.5549082254 1191936.067381016, 886978.1517908466 1191562.8242042, 885571.9440755912 1190935.185310178, 883843.7371868881 1190175.420323639, 882890.4913978023 1189358.847326512, 882501.3519411474 1188585.385747266, 882432.8458202787 1187700.672238259, 882244.9859761006 1187501.953328591, 881801.5667636464 1187447.584141383, 881414.1764672738 1187127.599246648, 880904.7525851462 1187006.969120333, 879951.8748746833 1186820.911163396, 878867.3987539435 1186701.493102868, 878612.3861040344 1186702.027165619, 876698.3788324728 1186838.772613139, 876888.0485618003 1187479.933422488, 876061.0096989041 1188886.457963397, 876758.8574106229 1189460.125523793, 877269.90095847 1190343.902940573, 877526.2634004722 1190984.921264945, 877980.7600487806 1191492.765395771, 878358.1566920883 1191879.097467192, 878813.432955656 1192762.999453854, 879125.8642324442 1193979.060675547, 879128.2929352935 1195129.373074188, 879129.6490932287 1195770.879444563, 879838.3936255148 1195957.464887295, 880281.4420514537 1196266.238836009, 880538.5643250458 1197294.337052149, 880984.4192172405 1198952.523655707))",5.0,5021.0,1045.0,16.0,485.0,33.13609467,6.948228883,20.04216178,0.6008607,0.62550953,0.697997629,0.69086904,0.70547647,0.710309254,0.715591219,0.721195377,0.817017389,0.905886158,0.87160414,0.940033501,1.0,1.0,1.0,1.0,1.0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.92857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alejandría,3,2395,2433,2386,2407,2406,2397,2397,2388,2393,2383,2373,2379,2370,2359,2336,2338,2352,2354,2300,2304,2337
4,"POLYGON ((814867.6755005671 1162785.340717433, 815124.5671547579 1163614.331817874, 815445.6469442691 1163613.341944083, 816465.0224073273 1163731.862954708, 817616.4714445994 1163661.981163206, 818702.5814362544 1163780.388390602, 819335.279847153 1164287.394547947, 820298.4887030022 1164284.494917877, 821450.8356024041 1164524.450937849, 821827.6653999367 1164523.327602137, 822656.5050931667 1163945.538600286, 822531.7907847745 1162917.061817988, 822139.0530187676 1161258.764721455, 821437.902800597 1160176.654266246, 821501.0847241958 1158970.576960312, 822448.864643822 1157429.973180428, 823089.1001766108 1156465.618699011, 823337.1035010139 1154285.461643384, 822755.3991789296 1152439.640309944, 822632.5816210118 1152052.790643184, 822308.1326354046 1150914.216398376, 820137.0664259375 1150920.571410855, 819429.7559743522 1151509.016303266, 818479.7957515883 1152341.549372108, 817009.1219539247 1153120.434090502, 815094.8100858637 1153900.659802899, 813569.6137606943 1155066.98727557, 812042.2984696174 1155259.771719209, 812421.9174108693 1156409.194943837, 812302.2184477437 1157051.284530212, 812560.5789584591 1158068.348726972, 813704.3437089624 1159027.330834459, 814414.816758021 1159788.507414385, 814097.0625582135 1160873.71161225, 814033.3432268931 1161581.989198623, 814545.2227351941 1162343.773944993, 814867.6755005671 1162785.340717433))",5.0,5030.0,6928.0,197.88,982.22,27.06904492,7.829649096,17.44934701,0.4655564,0.621112754,0.664975119,0.658702723,0.652941185,0.674935432,0.70443651,0.724609988,0.790864089,0.404318159,0.432325084,0.59562181,0.84596041,0.896133683,0.897133673,0.897133673,1.0,1.0,4,0,1,2,0,0,1,0,1,1,0,0,1,3,4,1,1,2,1,3,3,1,0.0,11.34328358208955,20.09999467582425,0.0,0.0,11.25475285171103,0.0,6.595940959409594,10.68592057761733,0.0,0.0,6.72090112640801,19.42476106802733,24.30165096454042,5.994729907773387,6.757990867579909,13.48140010606864,5.118110236220473,18.81748315031673,17.07939245473016,4.846570397111914,Amagá,4,12953,13079,13214,13323,13421,13506,13603,13682,13765,13854,13969,14063,14180,14328,14433,14625,14687,14819,14944,15079,15365
5,"POLYGON ((907576.5194867231 1295957.379446035, 907507.4765934838 1294619.212451305, 907250.5419382801 1292838.951648987, 906859.8329818638 1290727.094675804, 909155.0299796426 1289119.115168496, 910368.16154833 1288409.064260854, 912143.7443803574 1286415.112737178, 913101.9894551923 1284942.438353508, 914302.8994313792 1282894.200562214, 915578.90963765 1279817.301999692, 915509.3569676534 1278025.701649151, 915508.9365327478 1277771.287596605, 915386.4951986243 1277130.020974665, 916078.1563958839 1274319.566839524, 916076.4768385476 1273290.943694862, 915243.8301304737 1270870.151983438, 914357.598351527 1269732.392831578, 914223.5326452858 1268704.039857825, 915115.1033553148 1266402.032512918, 915433.8083173246 1265372.888061, 914789.9016328279 1263460.562580202, 914960.8363205794 1262288.208890911, 914089.3586203398 1260973.160704921, 913258.6074096187 1259835.311922187, 913257.5447971197 1259193.846154183, 913000.8716890132 1257977.629732192, 912688.1103297563 1255998.369912838, 911347.6722486126 1254219.919144309, 908667.9652880062 1251492.578142824, 907893.0474691581 1250598.031609643, 907006.0013461167 1249261.308566787, 907192.8609157045 1248564.183826997, 907389.9976289468 1247468.857829329, 906170.64213137 1245690.286301531, 904187.5490183458 1243271.567273029, 902791.7026420328 1241493.365512701, 901571.2403889638 1239261.354098484, 901451.4092113376 1240157.472986161, 900877.6586053973 1240999.157508862, 899861.8977612106 1241830.54639085, 898835.4527642438 1242794.780297539, 896296.0926074061 1244348.116355967, 893743.2546003188 1244994.626451368, 892658.6106587213 1244620.748772588, 892213.9180768528 1243283.272311536, 892333.0723747159 1242132.738009609, 892330.7630717113 1240982.448739327, 892461.4767150566 1239699.143250658, 891121.9035982543 1238883.340693628, 889972.0318930785 1239272.804325763, 888569.6248214926 1239917.192929951, 886790.0794956539 1240120.014046022, 885705.9545978981 1240066.982124011, 885517.5518603104 1239934.682894108, 885129.8001513731 1239681.079850842, 884622.7865725555 1240069.296759297, 884301.5215738444 1240136.390581885, 882777.5873053058 1240725.93170451, 881442.0554367731 1241812.842482778, 880361.079764033 1243164.683700944, 878893.0953350173 1244196.697924676, 877237.9484575402 1245616.280177295, 876986.601076932 1247087.995436362, 877310.3708798446 1248492.031875617, 878199.2622690389 1250270.831418372, 878269.7086505396 1251929.834720628, 877819.3510762554 1253402.06183984, 877567.1313467362 1254110.524428174, 877822.1692722623 1254618.754821303, 878905.9060849663 1254616.253739066, 880055.850315228 1254801.655507644, 881716.7403039308 1256058.891384869, 882161.2307937436 1257208.227458572, 884330.8196704433 1258608.164455751, 885991.4804031868 1259865.503474534, 887332.2200138776 1261400.049909928, 889946.4362506232 1263872.101496412, 890780.923728894 1266547.068012126, 890719.1676711083 1268847.871861557, 890468.5076893602 1270319.493567411, 891621.5222779302 1272164.253592674, 892320.9667568482 1273633.872712398, 893407.9213997234 1275799.519111254, 894683.0239510202 1278086.465649592, 895263.2992549017 1280706.706226835, 896349.0866453005 1282418.859048026, 899285.0835108473 1286361.660744129, 900492.2203753878 1287763.985818132, 903427.0191458325 1291839.60222289, 904258.9251408359 1293685.158762846, 904328.1806985753 1295089.731804919, 904837.3936947627 1295663.901253901, 905467.9129150675 1296226.76930365, 907576.5194867231 1295957.379446035))",5.0,5031.0,4991.0,251.04,2150.22,45.2854895,11.64696747,28.46622849,0.68393,0.601612038,0.620277089,0.621806357,0.623985772,0.641165788,0.659819863,0.677186757,0.757251951,0.78947074,0.81033904,0.914921466,0.937932336,0.956680519,1.0,1.0,1.0,1.0,5,1,2,0,1,1,0,0,0,0,0,2,1,0,2,1,0,2,4,0,0,2,15.2,33.44877344877345,0.0,16.62921348314607,0.0,0.0,0.0,0.0,0.0,0.0,23.82084802614604,11.01694915254237,0.0,16.77777777777778,8.740053050397877,0.0,15.16949152542373,34.39813251685447,0.0,0.0,16.25411245579313,Amalfi,5,10607,10747,10887,11016,11126,11251,11339,11396,11492,11582,11684,11798,11903,11997,12113,12238,12342,12438,12553,12728,12934
6,"POLYGON ((797210.108456628 1128277.206352108, 799005.0734059247 1128260.399142983, 799956.9748241067 1127682.053944021, 800919.2105104863 1127158.986509214, 802446.9305946762 1126578.885152384, 803409.194553679 1126055.867256261, 804615.8242245645 1125532.169836576, 804867.4031256215 1124579.873619613, 804809.1213753715 1123495.792967278, 804860.5623663535 1122345.008646896, 805633.2459777686 1121180.951401834, 806002.189829643 1118756.831019038, 806132.3242580596 1117605.820175148, 806062.8221962362 1116709.855970085, 805428.4378230579 1115815.59209733, 802930.1870857482 1114362.694626058, 800623.873852275 1114314.471646952, 799160.6777806077 1114263.654199451, 798252.8786292721 1110880.814020928, 798250.0618104383 1106410.873307754, 798108.7734085495 1103921.854938111, 798421.4635566707 1100789.751205216, 797068.0144123124 1096899.259207865, 796180.0715477109 1096713.887352331, 794638.7968180459 1096718.62291221, 794006.9219215367 1096731.654105798, 792277.4006512783 1096869.770566216, 789782.1249914556 1096689.512428155, 788761.9424540859 1096703.820511623, 786845.1832312333 1097030.82232693, 785369.2556949771 1096858.497500897, 784738.5699817458 1097247.805700844, 784166.41968092 1098466.826355459, 783147.0302954322 1098724.620535613, 782116.8643320603 1099048.896743919, 780206.5348931171 1101555.963468308, 779957.8895099326 1103349.371727504, 779829.7848062242 1104755.099387166, 780088.2525469041 1105905.00182191, 779585.3039743514 1108020.18439898, 778691.1342550602 1109240.360633801, 777352.8941478357 1109953.115342016, 776779.1063972297 1110851.386846852, 775509.5257193557 1112327.469741196, 773917.7947343237 1113815.803814939, 773279.4838569725 1115101.661367302, 772642.29820085 1116697.371291256, 773727.7966372952 1116560.740823976, 776421.3112822878 1116484.965174195, 778394.1793851285 1116400.69634801, 780057.5508006243 1116583.103178647, 782367.0744512574 1117526.895522978, 783328.1399573132 1119880.506311515, 787418.3830202024 1119789.361588428, 788826.1402968145 1119961.723936725, 790482.5069136292 1121427.889309438, 795026.349729967 1121258.264810588, 797576.6122681078 1121493.573762216, 798408.2482172851 1121623.740039938, 798158.336329756 1123350.525814176, 797907.0493274688 1124369.247785413, 797724.6172050904 1126295.047007528, 797728.0759403924 1127379.334490675, 797210.108456628 1128277.206352108))",5.0,5034.0,10395.0,495.19,4249.92,30.49314016,9.768495497,20.13081783,0.6370232,0.610829996,0.674715948,0.673738485,0.687623305,0.73421062,0.795900372,0.822675735,0.887758164,0.699862747,0.725972741,0.78174373,0.798000066,0.807393432,0.846678943,0.846678943,1.0,1.0,6,1,1,0,1,1,6,3,2,0,2,1,2,3,3,2,2,4,2,3,3,1,4.703783012134189,7.210776545166404,0.0,6.225490196078431,6.09103078982597,37.94724555881734,13.79211579744558,9.997071279784919,0.0,11.60252585114644,6.05577689243028,9.438016528925619,15.37802201546368,15.33506128017048,8.786448035957381,8.347050563103906,16.9409446415265,8.808691208410139,13.24529069972191,12.19257316380015,3.797250859106529,Andes,6,20238,20241,20277,20283,20276,20255,20293,20275,20284,20291,20291,20326,20361,20370,20433,20448,20501,20563,20651,20698,20927
7,"POLYGON ((821402.7876250668 1174116.412886458, 822347.9818176962 1168161.548966332, 822667.3132141829 1167585.321988566, 822665.0415692364 1166821.936205296, 822341.1237793874 1165860.415965256, 822405.9625653888 1165218.58472172, 821827.6653999367 1164523.327602137, 821450.8356024041 1164524.450937849, 820298.4887030022 1164284.494917877, 819335.279847153 1164287.394547947, 818702.5814362544 1163780.388390602, 817616.4714445994 1163661.981163206, 816465.0224073273 1163731.862954708, 815445.6469442691 1163613.341944083, 815124.5671547579 1163614.331817874, 814867.6755005671 1162785.340717433, 814614.0707388798 1163295.05252284, 814228.4877001547 1163749.835637545, 813654.6077734436 1164514.988364839, 813590.2717659043 1165289.69084406, 813592.8613103034 1166119.419977411, 813019.2742971102 1166696.51348183, 812575.9037695285 1166764.3245819, 812833.6731081519 1167593.2555738, 813545.1423743351 1168420.814869156, 813159.7385983925 1169185.397395608, 812398.6257393878 1170028.670004781, 812401.4605308123 1170924.823822107, 812846.3659374843 1171620.425579101, 814000.2830491811 1172380.160293227, 815024.3395835512 1174036.46884889, 817313.0513101263 1172989.384371519, 819233.3660108489 1174388.533370183, 819878.1022833374 1175271.615237207, 821402.7876250668 1174116.412886458))",5.0,5036.0,1980.0,303.56,421.33,25.97277233,8.511722732,17.24224753,0.6705591,0.607203096,1.112364076,1.1077626,1.103872747,1.122199383,1.135201912,1.146105897,1.247929356,1.037545313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01092896174864,0.0,0.0,0.0,Angelópolis,7,2959,2943,2967,2945,2945,2947,2925,2917,2923,2907,2903,2892,2893,2895,2877,2884,2884,2890,2888,2867,2872
